ID,Timestamp,Tweet URL,Group,Collector,Category,Topic,Keywords,Account handle,Account name,Account bio,Account type,Joined,Following,Followers,Location,Tweet,Tweet Translated,Tweet Type,Date posted,Screenshot,Content type,Likes,Replies,Retweets,Quote Tweets,Views,Rating,Reasoning,Remarks,Tweet ID,Reviewer,Review
31-96,03/30/2023 15:54:44,https://twitter.com/robotron1964/status/1469091156772343811,31,"Isaig, Jemimah Mae",RBRD,Leni cheated during the 2016 General Election,"fakevp, mandaraya, 2016, leni, cheater, vp, robredo",@robotron1964,robotron,,Anonymous,06/21,1,2,Uranus,"#smartMagic pa rin gagamitin sa eleksyon!? nalololoko na ba kayo?? ginamit na sa dayaan yan noong 2016 tas gagamitin uli!

#Philippines #BBMSARA2022 #Filipino",,"Text, Reply",2021-12-09T23:46:40.000Z,https://ibb.co/CMk6jjq,Emotional,0,0,0,0,,,The tweet accusing Robredo of cheating in the 2016 election is a mis/disinformation since Presidential Electoral Tribunal (PET) junks the electoral protest of Marcos Jr. against Robredo since Marcos failed to prove his case that there was massive cheating in the 2016 elections [https://pressone.ph/fact-check-2016-vice-presidency-was-not-stolen-from-marcos/},,1469091156772343811,,
31-97,03/30/2023 15:54:44,https://twitter.com/DontTryMeTsk/status/1469128281181995012,31,"Isaig, Jemimah Mae",RBRD,Leni cheated during the 2016 General Election,"fakevp, mandaraya, 2016, leni, cheater, vp, robredo",@DontTryMeTsk,Mitch,"One thing I HATE the most is a LIAR! If you believe strongly in something, don't be afraid to fight for it.",Anonymous,12/20,"2,821","3,734",,"Wawa ka naman. Ito oh, napakadesente ng nanay  Leni lugaw Robredo mo #LeniMagnanakawNgBoto
#LeniCorrupt",,"Text, Reply, Image",2021-12-10T02:14:11.000Z,https://ibb.co/GsDr6MQ,Emotional,0,0,0,0,,,The tweet contains a hashtag accusing Robredo of cheating in the 2016 election is a mis/disinformation since Presidential Electoral Tribunal (PET) junks the electoral protest of Marcos Jr. against Robredo since Marcos failed to prove his case that there was massive cheating in the 2016 elections [https://pressone.ph/fact-check-2016-vice-presidency-was-not-stolen-from-marcos/},,1469128281181995012,,
31-98,03/30/2023 15:54:44,https://twitter.com/GraceEverlast/status/1469683986746073092,31,"Isaig, Jemimah Mae",RBRD,Leni cheated during the 2016 General Election,"fakevp, mandaraya, 2016, leni, cheater, vp, robredo",@GraceEverlast,Emily Lu G.,#CelebrateLife #DreamsDoComeTrue,Anonymous,03/14,429,614,Dasmariñas,"#FakeVP dahil ninakaw lang po karamihan ng 2016 Votes nya!  Malinis daw sya sabi ng SHUNGA PinkLIARS 

#NeverAgain  #Leni2022 
#BilangPilipino2022 
#WeDecide   
#TheFilipinoVotes 
#KakamPinkSa2022 ",,"Text, Reply, Image",2021-12-11T15:02:22.000Z,https://ibb.co/n7q5qV5,Emotional,1,0,1,0,,,The tweet accusing Robredo of cheating in the 2016 election is a mis/disinformation since Presidential Electoral Tribunal (PET) junks the electoral protest of Marcos Jr. against Robredo since Marcos failed to prove his case that there was massive cheating in the 2016 elections [https://pressone.ph/fact-check-2016-vice-presidency-was-not-stolen-from-marcos/},,1469683986746073092,,
31-99,03/30/2023 15:54:44,https://twitter.com/GraceEverlast/status/1469700396427857920,31,"Isaig, Jemimah Mae",RBRD,Leni cheated during the 2016 General Election,"fakevp, mandaraya, 2016, leni, cheater, vp, robredo",@GraceEverlast,Emily Lu G.,#CelebrateLife #DreamsDoComeTrue,Anonymous,03/14,429,614,Dasmariñas,"Nung 2016, itong BOBANG to eh NAGNAKAW NG VOTES! Corrupt din sya! 

#LeniLugaw   #FakeVP ",,"Text, Reply, Image",2021-12-11T16:07:34.000Z,https://ibb.co/n6sD9ww,Emotional,1,1,0,0,,,The tweet accusing Robredo of cheating in the 2016 election is a mis/disinformation since Presidential Electoral Tribunal (PET) junks the electoral protest of Marcos Jr. against Robredo since Marcos failed to prove his case that there was massive cheating in the 2016 elections [https://pressone.ph/fact-check-2016-vice-presidency-was-not-stolen-from-marcos/},,1469700396427857920,,
31-100,03/30/2023 15:54:44,https://twitter.com/GraceEverlast/status/1470033671864258561,31,"Isaig, Jemimah Mae",RBRD,Leni cheated during the 2016 General Election,"fakevp, mandaraya, 2016, leni, cheater, vp, robredo",@GraceEverlast,Emily Lu G.,#CelebrateLife #DreamsDoComeTrue,Anonymous,03/14,429,614,Dasmariñas,"KULELAT ang INA nyong SHUNGA! NANDAYA nun 2016 si #FAKEVP; Ngayon DI SYA LALABAN NANG PATAS, kaya GUSTO nyo DQ  LeniLOSER FOR SURE NA! 

#BilangPilipino2022 
#WeDecide 
#TheFilipinoVotes
#Halalan2022
@COMELEC
 

Photos  CTTO",,"Text, Reply, Image",2021-12-12T14:11:53.000Z,https://ibb.co/NZJ2Qs8,Emotional,1,0,5,0,,,The tweet accusing Robredo of cheating in the 2016 election is a mis/disinformation since Presidential Electoral Tribunal (PET) junks the electoral protest of Marcos Jr. against Robredo since Marcos failed to prove his case that there was massive cheating in the 2016 elections [https://pressone.ph/fact-check-2016-vice-presidency-was-not-stolen-from-marcos/},,1470033671864258561,,
31-101,03/22/2023 15:10:46,https://twitter.com/quoleetz/status/730522692986769408,31,"Marinas, Gabriel Kenneth",RBRD,Leni cheated during the 2016 General Election,"fakevp, mandaraya, 2016, leni, cheater, vp, robredo",@quoleetz,sunshine,jologs,Anonymous,03/23,72,14,laguna,"daya po more kapal ng muka mo leni kung sa pandaraya ka mananalo...
#lenimandaraya
#NOTOLP
#BBMPARIN
#BBM4VP http://fb.me/NENV764N",,"Text, URL",11/05/2016 22:19:17,,Emotional,1,0,0,,,,The tweet is a mis/disinformation since PET junks the electoral protest of Marcos Jr. against Robredo since Marcos failed to prove his case that there was massive cheating in the 2016 elections [https://pressone.ph/fact-check-2016-vice-presidency-was-not-stolen-from-marcos/},,730522692986769408,,
31-102,03/22/2023 15:10:46,https://twitter.com/ChicChic0704/status/731061367457751040,31,"Marinas, Gabriel Kenneth",RBRD,Leni cheated during the 2016 General Election,"fakevp, mandaraya, 2016, leni, cheater, vp, robredo",@ChicChic0704,Chic,,Anonymous,06/23,40,14,,#LENI VP NG BAYAN sa tulong ng #Smartmagic,,Text,13/05/2016 09:59:47,,"Rational, Emotional",0,0,0,,,,The tweet is a mis-information since PET junks the electoral protest of Marcos Jr. against Robredo since Marcos failed to prove his case that there was massive cheating in the 2016 elections [https://pressone.ph/fact-check-2016-vice-presidency-was-not-stolen-from-marcos/},No bio and location,731061367457751040,,
31-103,03/22/2023 15:10:46,https://twitter.com/laaabliii/status/731143826409021440,31,"Marinas, Gabriel Kenneth",RBRD,Leni cheated during the 2016 General Election,"fakevp, mandaraya, 2016, leni, cheater, vp, robredo",@laaabliii,LJ Villamor,"Anyone can admire your frame, but it takes a real person to understand the portrait. ",Identified,09/23,165,270,Republic of the Philippines,"Infairness, consistent sila sa 200k - 215k na lead ni Leni, kay BBM. Nahiya naman daw kase ang comelec. Tssk #SmartMagic",,Text,13/05/2016 15:27:26,,Emotional,0,0,0,,,,The tweet is a mis-information since PET junks the electoral protest of Marcos Jr. against Robredo since Marcos failed to prove his case that there was massive cheating in the 2016 elections [https://pressone.ph/fact-check-2016-vice-presidency-was-not-stolen-from-marcos/},,731143826409021440,,
31-104,03/22/2023 15:10:46,https://twitter.com/yamgishi/status/737097371520094208,31,"Marinas, Gabriel Kenneth",RBRD,Leni cheated during the 2016 General Election,"fakevp, mandaraya, 2016, leni, cheater, vp, robredo",@yamgishi,れだ 山岸,私は 優しいです あなたには優しいですか？,Identified,10/23,"4,997","3,028",,! Correct ka dyan Leni is a #FakeVP #WEVOTEDBBM  is a real Vice President!,,"Text, Reply",30/05/2016 01:44:42,,Rational,2,0,2,,,,The tweet is a mis-information since PET junks the electoral protest of Marcos Jr. against Robredo since Marcos failed to prove his case that there was massive cheating in the 2016 elections [https://pressone.ph/fact-check-2016-vice-presidency-was-not-stolen-from-marcos/},No location,737097371520094208,,
31-105,03/22/2023 15:10:46,https://twitter.com/dazzel_gonzaga/status/737199042380353540,31,"Marinas, Gabriel Kenneth",RBRD,Leni cheated during the 2016 General Election,"fakevp, mandaraya, 2016, leni, cheater, vp, robredo",@dazzel_gonzaga,dazzel gonzaga,some people are meant to fall inlove with each other but not meant to be together..,Identified,09/23,52,21,amman jordan,Robredo for #Smartmagic,,Text,30/05/2016 08:28:42,,Emotional,0,0,0,,,,The tweet is a mis/disinformation since PET junks the electoral protest of Marcos Jr. against Robredo since Marcos failed to prove his case that there was massive cheating in the 2016 elections [https://pressone.ph/fact-check-2016-vice-presidency-was-not-stolen-from-marcos/},,737199042380353540,,
31-106,03/22/2023 15:10:46,https://twitter.com/MyAshleySmith/status/737212631082258432,31,"Marinas, Gabriel Kenneth",RBRD,Leni cheated during the 2016 General Election,"fakevp, mandaraya, 2016, leni, cheater, vp, robredo",@MyAshleySmith,𝐀𝐒𝐇𝐈𝐄 ❥☆꧂,wanderer. dreamer. believer.,Anonymous,03/23,650,494,,@lenirobred -- the Newly SELECTED VP of the Rep of the Philippines! What a shame! #FakeVP #fraud,,"Text, Reply",30/05/2016 09:22:42,,"Rational, Emotional",0,0,0,,,,The hashtag is a mis-information since PET junks the electoral protest of Marcos Jr. against Robredo since Marcos failed to prove his case that there was massive cheating in the 2016 elections [https://pressone.ph/fact-check-2016-vice-presidency-was-not-stolen-from-marcos/},No location,737212631082258432,,
31-107,03/22/2023 15:10:46,https://twitter.com/MichelleAYu9/status/737260477852569600,31,"Marinas, Gabriel Kenneth",RBRD,Leni cheated during the 2016 General Election,"fakevp, mandaraya, 2016, leni, cheater, vp, robredo",@MichelleAYu9,Michelle A Yu,,Identified,05/23,71,3,"England, United Kingdom",In China is wellknown in fake products. In Philippines is fake In VP.#tv5 #gmanewsonline #24Oras #FakeVP #madebypcos,,Text,30/05/2016 12:32:50,,Rational,0,0,0,,,,The tweet is a mis-information since PET junks the electoral protest of Marcos Jr. against Robredo since Marcos failed to prove his case that there was massive cheating in the 2016 elections [https://pressone.ph/fact-check-2016-vice-presidency-was-not-stolen-from-marcos/},No bio,737260477852569600,,
31-108,03/22/2023 16:58:34,https://twitter.com/my_sassy_grace/status/802903738046291968,31,"Marinas, Gabriel Kenneth",RBRD,Leni cheated during the 2016 General Election,"fakevp, mandaraya, 2016, leni, cheater, vp, robredo",@my_sassy_grace,G Punzalan,patriot,Identified,02/23,359,75,"Manila, Philippines",sus miyo day. Magtrabaho ka na nga lang. Dami mong satsat! Ikaw ang 'thief of the night' anu ba? #FakeVP #DiNaUsoTangaNgayon,,"Text, Reply",27/11/2016 15:55:43,,Emotional,0,0,0,,,,The hashtag is a mis/disinformation since PET junks the electoral protest of Marcos Jr. against Robredo since Marcos failed to prove his case that there was massive cheating in the 2016 elections [https://pressone.ph/fact-check-2016-vice-presidency-was-not-stolen-from-marcos/},,802903738046291968,,
31-109,03/22/2023 16:58:34,https://twitter.com/JohnSapiera/status/805383699483066368,31,"Marinas, Gabriel Kenneth",RBRD,Leni cheated during the 2016 General Election,"fakevp, mandaraya, 2016, leni, cheater, vp, robredo",@JohnSapiera,John Sapiera,This 2022 maybe I teach my self how to control my temper and disregard all hindrance in order to success.,Identified,05/23,"1,352",479,Cebu City,"start with a call end with a text. 
@lenirobredo
 #Sadlife #PCOSMACHINE #FakeVP",,Text,04/12/2016 12:10:11,,"Emotional, Rational",0,0,0,,,,The tweet is a mis/disinformation since PET junks the electoral protest of Marcos Jr. against Robredo since Marcos failed to prove his case that there was massive cheating in the 2016 elections [https://pressone.ph/fact-check-2016-vice-presidency-was-not-stolen-from-marcos/},,805383699483066368,,
31-110,03/22/2023 16:58:34,https://twitter.com/vycbm0218/status/805566559569616896,31,"Marinas, Gabriel Kenneth",RBRD,Leni cheated during the 2016 General Election,"fakevp, mandaraya, 2016, leni, cheater, vp, robredo",@vycbm0218,VJBM18,Ituloy ang pagbabago PBBM x VPSara #UniTeam,Anonymous,06/23,"1,203",664,"Balud, Masbate","sige nga....bakit takot siya sa recount
#FakeVP",,"Text, Reply",05/12/2016 00:16:49,,Emotional,0,0,2,,,,The tweet is a mis/disinformation since PET junks the electoral protest of Marcos Jr. against Robredo since Marcos failed to prove his case that there was massive cheating in the 2016 elections [https://pressone.ph/fact-check-2016-vice-presidency-was-not-stolen-from-marcos/},,805566559569616896,,
31-111,03/22/2023 16:58:34,https://twitter.com/richvinz/status/805588760066801664,31,"Marinas, Gabriel Kenneth",RBRD,Leni cheated during the 2016 General Election,"fakevp, mandaraya, 2016, leni, cheater, vp, robredo",@richvinz,sadsf,How do you like your eggs in the morning?,Anonymous,09/23,76,6,,"Like a thief in the night.. Natulog lang kami ikaw na VP, #SmartMagic",,"Text, Reply",05/12/2016 01:45:02,,"Emotional, Rational",0,1,0,,,,The tweet is a mis/disinformation since PET junks the electoral protest of Marcos Jr. against Robredo since Marcos failed to prove his case that there was massive cheating in the 2016 elections [https://pressone.ph/fact-check-2016-vice-presidency-was-not-stolen-from-marcos/},No location,805588760066801664,,
31-112,03/22/2023 16:58:34,https://twitter.com/mayumi_penpen21/status/806513315207790592,31,"Marinas, Gabriel Kenneth",RBRD,Leni cheated during the 2016 General Election,"fakevp, mandaraya, 2016, leni, cheater, vp, robredo",@mayumi_penpen21,Josephine Gimoro,We are FANATICS to the TRUTH. We are FANATICS to the FILIPINO PEOPLE. We are DDS & BBM Supporters,Media,01/23,410,759,東京 練馬区,Leni is a #FakeVP  #ResignVPLeni if you are really concern with our country The Philippines  #DU30BBM4PH,,"Text, Reply",07/12/2016 14:58:53,,"Emotional, Rational",3,0,0,,,,The tweet is a mis/disinformation since PET junks the electoral protest of Marcos Jr. against Robredo since Marcos failed to prove his case that there was massive cheating in the 2016 elections [https://pressone.ph/fact-check-2016-vice-presidency-was-not-stolen-from-marcos/},,806513315207790592,,
31-113,03/24/2023 0:27:53,https://twitter.com/FelyKow/status/861847608796471297,31,"Marinas, Gabriel Kenneth",RBRD,Leni cheated during the 2016 General Election,"fakevp, mandaraya, 2016, leni, cheater, vp, robredo",@FelyKow,Fely Surpaw,"Happy person, loaded with optimism, lover of nature",Anonymous,04/23,243,87,,The day when they robbed millions of votes from the Filipinos for the #FakeVP #NationalDayaanDay,,"Text, Reply",09/05/2017 07:37:36,,Rational,2,0,1,,,,The tweet is a mis/disinformation since PET junks the electoral protest of Marcos Jr. against Robredo since Marcos failed to prove his case that there was massive cheating in the 2016 elections [https://pressone.ph/fact-check-2016-vice-presidency-was-not-stolen-from-marcos/},No location,861847608796471297,,
31-114,03/24/2023 0:27:53,https://twitter.com/braulz73/status/862085262427303939,31,"Marinas, Gabriel Kenneth",RBRD,Leni cheated during the 2016 General Election,"fakevp, mandaraya, 2016, leni, cheater, vp, robredo",@braulz73,Blaire Ejercito,"Filipino 100%
Realist
Free Thinker",Anonymous,03/23,108,5,Negros,"Robredo deceived the People by becoming the VP like a thief in the night.
#FakeVP",,"Text, Reply",09/05/2017 23:21:57,,"Emotional, Rational",0,0,0,,,,The tweet is a mis/disinformation since PET junks the electoral protest of Marcos Jr. against Robredo since Marcos failed to prove his case that there was massive cheating in the 2016 elections [https://pressone.ph/fact-check-2016-vice-presidency-was-not-stolen-from-marcos/},,862085262427303939,,
31-115,03/24/2023 0:27:53,https://twitter.com/yamgishi/status/868961527730130944,31,"Marinas, Gabriel Kenneth",RBRD,Leni cheated during the 2016 General Election,"fakevp, mandaraya, 2016, leni, cheater, vp, robredo",@yamgishi,れだ 山岸,私は 優しいです あなたには優しいですか？,Identified,10/23,"4,996","3,025",,#LeniTutaNgLP a true puppet of LP Leni Robredo #FakeVP win by PCS Machine manipulated by Panot Aquino! #DefendPhRepublic,,"Text, Reply",28/05/2017 22:45:47,,"Emotional, Rational",3,1,1,,,,The tweet is a mis/disinformation since PET junks the electoral protest of Marcos Jr. against Robredo since Marcos failed to prove his case that there was massive cheating in the 2016 elections [https://pressone.ph/fact-check-2016-vice-presidency-was-not-stolen-from-marcos/},No location,868961527730130944,,
31-116,03/24/2023 0:27:53,https://twitter.com/yamgishi/status/870466833152749568,31,"Marinas, Gabriel Kenneth",RBRD,Leni cheated during the 2016 General Election,"fakevp, mandaraya, 2016, leni, cheater, vp, robredo",@yamgishi,れだ 山岸,私は 優しいです あなたには優しいですか？,Identified,10/23,"4,996","3,025",,#RecountVP #ResignLeniRobredo because you are #FakeVP,,"Text, Reply",02/06/2017 02:27:20,,Rational,2,0,2,,,,The tweet is a mis/disinformation since PET junks the electoral protest of Marcos Jr. against Robredo since Marcos failed to prove his case that there was massive cheating in the 2016 elections [https://pressone.ph/fact-check-2016-vice-presidency-was-not-stolen-from-marcos/},No location,870466833152749568,,
31-117,03/24/2023 0:27:53,https://twitter.com/yamgishi/status/876642152175910912,31,"Marinas, Gabriel Kenneth",RBRD,Leni cheated during the 2016 General Election,"fakevp, mandaraya, 2016, leni, cheater, vp, robredo",@yamgishi,れだ 山岸,私は 優しいです あなたには優しいですか？,Identified,10/23,"4,996","3,025",,FY Leni Robredo PCS Machine your a garbage Politician! #ImpeachLeniRobredo because she is #FakeVP puppet of Panot Aquino and Oligarchs,,"Text, Reply",19/06/2017 03:25:50,,"Emotional, Rational",4,0,3,,,,The tweet is a mis/disinformation since PET junks the electoral protest of Marcos Jr. against Robredo since Marcos failed to prove his case that there was massive cheating in the 2016 elections [https://pressone.ph/fact-check-2016-vice-presidency-was-not-stolen-from-marcos/},No location,876642152175910912,,
31-118,03/24/2023 0:27:53,https://twitter.com/mcperlas/status/876955360057335808,31,"Marinas, Gabriel Kenneth",RBRD,Leni cheated during the 2016 General Election,"fakevp, mandaraya, 2016, leni, cheater, vp, robredo",@mcperlas,jolly,,Identified,03/23,78,21,,"@riverbrook930
 atty, kumusta na po yung impeachment case ni #fakevp ?",,Text,20/06/2017 00:10:25,,"Emotional, Rational",0,0,0,,,,The hashtag is a mis/disinformation since PET junks the electoral protest of Marcos Jr. against Robredo since Marcos failed to prove his case that there was massive cheating in the 2016 elections [https://pressone.ph/fact-check-2016-vice-presidency-was-not-stolen-from-marcos/},No bio and location,876955360057335808,,
31-119,03/24/2023 0:27:53,https://twitter.com/yamgishi/status/877717055880937473,31,"Marinas, Gabriel Kenneth",RBRD,Leni cheated during the 2016 General Election,"fakevp, mandaraya, 2016, leni, cheater, vp, robredo",@yamgishi,れだ 山岸,私は 優しいです あなたには優しいですか？,Identified,10/23,"4,996","3,025",,SA WAKAS! MAKAKASOHAN NA ANG PEKENG VP LENI ROBREDO! | #MarcosRealVP! #ImpeachLeniRobredo garbage Politician #FakeVP https://youtube.com/watch?v=gvoDV47ECYI&feature=share…,,"Text, URL",22/06/2017 02:37:07,,"Emotional, Rational",1,0,2,,,,The tweet is a mis/disinformation since PET junks the electoral protest of Marcos Jr. against Robredo since Marcos failed to prove his case that there was massive cheating in the 2016 elections [https://pressone.ph/fact-check-2016-vice-presidency-was-not-stolen-from-marcos/},No location,877717055880937473,,
31-120,03/24/2023 0:27:53,https://twitter.com/TOORK/status/877820187990409216,31,"Marinas, Gabriel Kenneth",RBRD,Leni cheated during the 2016 General Election,"fakevp, mandaraya, 2016, leni, cheater, vp, robredo",@TOORK,its Me,,Anonymous,07/23,526,103,Valenzuela City,"@stephensackur
 Sir Please Interview our #FakeVP in PH.. She won because She CHEAT...

Tama ba mga Maam 
@MochaUson",,Text,22/06/2017 09:26:56,,"Emotional, Rational",0,0,0,,,,The hashtag is a mis/disinformation since PET junks the electoral protest of Marcos Jr. against Robredo since Marcos failed to prove his case that there was massive cheating in the 2016 elections [https://pressone.ph/fact-check-2016-vice-presidency-was-not-stolen-from-marcos/},No bio,877820187990409216,,
31-121,03/24/2023 0:27:53,https://twitter.com/JomaRebeL/status/885001938596761601,31,"Marinas, Gabriel Kenneth",RBRD,Leni cheated during the 2016 General Election,"fakevp, mandaraya, 2016, leni, cheater, vp, robredo",@JomaRebeL,inLzq N. Lzmzkb,Who will Guard the Guards?,Anonymous,05/23,321,688,"doha, qatar",Dapat Lang i-#DefendVPLeni Sino ba n-aakusahan ng pagnanakaw ng boto? Sus. #FakeVP,,Text,12/07/2017 05:04:39,,Emotional,0,0,0,,,,The tweet is a mis/disinformation since PET junks the electoral protest of Marcos Jr. against Robredo since Marcos failed to prove his case that there was massive cheating in the 2016 elections [https://pressone.ph/fact-check-2016-vice-presidency-was-not-stolen-from-marcos/},,885001938596761601,,
31-122,03/24/2023 0:27:53,https://twitter.com/DJJINJO/status/895119205669888000,31,"Marinas, Gabriel Kenneth",RBRD,Leni cheated during the 2016 General Election,"fakevp, mandaraya, 2016, leni, cheater, vp, robredo",@DJJINJO,Eugene Alonzo,DJ / Entrepreneur / Motorsport Driver - Enthusiast,Identified,06/23,124,25,Quezon City,"Hindi lng sabit, sanga-sanga kayong lahat na mandaraya!!! #syetdapwet #andybird #smartmagic #comollect #lp #fakevpLeni #limcoaco #ldb #dotc",,"Text, Reply",09/08/2017 03:07:03,,"Emotional, Rational",0,0,1,,,,The hashtag is a mis/disinformation since PET junks the electoral protest of Marcos Jr. against Robredo since Marcos failed to prove his case that there was massive cheating in the 2016 elections [https://pressone.ph/fact-check-2016-vice-presidency-was-not-stolen-from-marcos/},,895119205669888000,,
31-123,03/24/2023 0:27:53,https://twitter.com/Rossjem1986/status/895774786550247424,31,"Marinas, Gabriel Kenneth",RBRD,Leni cheated during the 2016 General Election,"fakevp, mandaraya, 2016, leni, cheater, vp, robredo",@Rossjem1986,dont care dont bother,Dont let your mind control you but you can control your mind,Anonymous,07/09,178,136,Entertainment & Recreation,"@VPPilipinas
 pwede na po bang pa recount? Since, nakita kayong dalawa ni andy magkasama sa isang motel or hotel ba yon after elctn? #fakevp",,Text,10/08/2017 22:32:06,,Rational,0,0,0,,,,The tweet is a mis/disinformation since PET junks the electoral protest of Marcos Jr. against Robredo since Marcos failed to prove his case that there was massive cheating in the 2016 elections [https://pressone.ph/fact-check-2016-vice-presidency-was-not-stolen-from-marcos/},,895774786550247424,,
31-124,03/24/2023 0:27:53,https://twitter.com/JGimoro/status/898241406023512064,31,"Marinas, Gabriel Kenneth",RBRD,Leni cheated during the 2016 General Election,"fakevp, mandaraya, 2016, leni, cheater, vp, robredo",@JGimoro,DU30BBM Solid 日本™,鳴く猫はねずみを捕らぬ なくねこはねずみをとらぬ (naku neko wa nezumi o toranu),Identified,08/23,263,966,東京練馬区,"Smartmatic had a bad reputation in other countries, infact, they were banned from the US and other countries, ayan meron tayong #FakeVP u c?",,"Text, Reply, Image",17/08/2017 17:53:34,,"Emotional, Rational",0,1,2,,,,The tweet is a mis/disinformation since PET junks the electoral protest of Marcos Jr. against Robredo since Marcos failed to prove his case that there was massive cheating in the 2016 elections [https://pressone.ph/fact-check-2016-vice-presidency-was-not-stolen-from-marcos/},,898241406023512064,,
31-125,03/23/2023 17:35:32,https://twitter.com/yamgishi/status/903769739306119168,31,"Marinas, Gabriel Kenneth",RBRD,Leni cheated during the 2016 General Election,"fakevp, mandaraya, 2016, leni, cheater, vp, robredo",@yamgishi,れだ 山岸,私は 優しいです あなたには優しいですか？,Identified,10/23,"4,995","3,024",,#JailAndyBautista  #JailLeniRobredo #FakeVP Fight4BBM #BBMTheRealVP,,"Text, Reply",02/09/2017 00:01:11,,Emotional,1,0,2,,,,PET junks the electoral protest of Marcos Jr. against Robredo since Marcos failed to prove his case that there was massive cheating in the 2016 elections [https://pressone.ph/fact-check-2016-vice-presidency-was-not-stolen-from-marcos/},No location,903769739306119168,,
31-126,03/23/2023 17:35:32,https://twitter.com/xyzprobe/status/914818295294865410,31,"Marinas, Gabriel Kenneth",RBRD,Leni cheated during the 2016 General Election,"fakevp, mandaraya, 2016, leni, cheater, vp, robredo",@xyzprobe,Eleonor Pacino,not a troll,Anonymous,07/23,146,104,Philippines,"& 
@COMELEC
 !!! 

Hello PET 
@SCPh_PIO
 kumusta na ang usad ng kaso laban sa dayaan nangyari nung eleksyon???

#FakeVP",,"Text, Reply",02/10/2017 11:44:12,,"Emotional, Rational",1,0,0,,,,The tweet is a mis/disinformation since PET junks the electoral protest of Marcos Jr. against Robredo since Marcos failed to prove his case that there was massive cheating in the 2016 elections [https://pressone.ph/fact-check-2016-vice-presidency-was-not-stolen-from-marcos/},,914818295294865410,,
31-127,03/23/2023 17:35:32,https://twitter.com/jimryag/status/915440489574236160,31,"Marinas, Gabriel Kenneth",RBRD,Leni cheated during the 2016 General Election,"fakevp, mandaraya, 2016, leni, cheater, vp, robredo",@jimryag,Kuyakoy,All Nighter Dude,Identified,03/23,384,122,Wellington New Zealand,Kelan din kaya iimbestigahan yung #fakeVP? @KumeSalud #FakeNewsProbe,,Text,04/10/2017 04:56:35,,Emotional,0,0,0,,,,The hashtag is a mis/disinformation since PET junks the electoral protest of Marcos Jr. against Robredo since Marcos failed to prove his case that there was massive cheating in the 2016 elections [https://pressone.ph/fact-check-2016-vice-presidency-was-not-stolen-from-marcos/},,915440489574236160,,
31-128,03/23/2023 17:35:32,https://twitter.com/punisher_jo/status/915921909774090240,31,"Marinas, Gabriel Kenneth",RBRD,Leni cheated during the 2016 General Election,"fakevp, mandaraya, 2016, leni, cheater, vp, robredo",@punisher_jo,punisher,"traveller, anti-drug & anti-crime advocate. The CATALYST. HUMAN RIGHTS are for HUMANS only, not for MONSTERS!",Anonymous,04/23,413,226,"Fort Lauderdale, FL",FAKE VP! Cheater! You betrayed your own country for your political ambition! Youll never become a president! #fakevp,,"Text, Reply",05/10/2017 12:49:34,,"Emotional, Rational",1,0,2,,,,The tweet is a mis/disinformation since PET junks the electoral protest of Marcos Jr. against Robredo since Marcos failed to prove his case that there was massive cheating in the 2016 elections [https://pressone.ph/fact-check-2016-vice-presidency-was-not-stolen-from-marcos/},,915921909774090240,,
31-129,03/23/2023 17:35:32,https://twitter.com/HyunwooPark4/status/915940024255836160,31,"Marinas, Gabriel Kenneth",RBRD,Leni cheated during the 2016 General Election,"fakevp, mandaraya, 2016, leni, cheater, vp, robredo",@HyunwooPark4,Hyunwoo Kim,Monsta,Anonymous,12/23,68,11,Republic of the Philippines,Ikaw kaya tong walang bahid ng pagsisisi walang kahihiyan mandaraya! #fakeVP,,"Text, Reply",05/10/2017 14:01:33,,Emotional,0,0,0,,,,The hashtag is a mis/disinformation since PET junks the electoral protest of Marcos Jr. against Robredo since Marcos failed to prove his case that there was massive cheating in the 2016 elections [https://pressone.ph/fact-check-2016-vice-presidency-was-not-stolen-from-marcos/},,915940024255836160,,
31-130,03/23/2023 17:35:32,https://twitter.com/Tokseeeek/status/915955043555098624,31,"Marinas, Gabriel Kenneth",RBRD,Leni cheated during the 2016 General Election,"fakevp, mandaraya, 2016, leni, cheater, vp, robredo",@Tokseeeek,Elmore Toque,IG: _toks_,Identified,01/23,144,31,National Capital Region,Ikaw #FakeVP HINDI ka KELANGAN ng sambayanang Pilipino. Isa kang mandaraya sa eleksyon. Peke ka! Magresign ka na!,,"Text, Reply",05/10/2017 15:01:14,,Emotional,0,0,3,,,,The tweet is a mis/disinformation since PET junks the electoral protest of Marcos Jr. against Robredo since Marcos failed to prove his case that there was massive cheating in the 2016 elections [https://pressone.ph/fact-check-2016-vice-presidency-was-not-stolen-from-marcos/},,915955043555098624,,
